1.220000e+04    8.681393e+00   2.598100e-03   
1.230000e+04    8.684390e+00   2.577785e-03   
1.240000e+04    8.687387e+00   2.557470e-03   
1.250000e+04    8.690383e+00   2.537155e-03   
1.260000e+04    8.693380e+00   2.516840e-03   
1.270000e+04    8.696377e+00   2.496525e-03   
1.280000e+04    8.699374e+00   2.476210e-03   
1.290000e+04    8.702371e+00   2.455895e-03   
1.300000e+04    8.705368e+00   2.435580e-03   
1.310000e+04    8.711254e+00   2.418149e-03   
1.320000e+04    8.717140e+00   2.400718e-03   
1.330000e+04    8.723026e+00   2.383287e-03   
1.340000e+04    8.728912e+00   2.365856e-03   
1.350000e+04    8.734798e+00   2.348425e-03   
1.360000e+04    8.740684e+00   2.330994e-03   
1.370000e+04    8.746570e+00   2.313563e-03   
1.380000e+04    8.752456e+00   2.296132e-03   
1.390000e+04    8.758342e+00   2.278701e-03   
1.400000e+04    8.764228e+00   2.261270e-03   
